year,reporter,reporter_iso,partner,partner_iso,product,trade_flow,trade_value,currency
2021,Spain,ESP,United Kingdom,GBR,Metals & Metal Products,Import,0.313,USD
2021,Spain,ESP,United Kingdom,GBR,Textiles & Apparel,Export,0.336,USD
2021,Spain,ESP,United Kingdom,GBR,Textiles & Apparel,Import,0.29,USD
2021,Spain,ESP,United Kingdom,GBR,Plastics & Rubber,Export,0.362,USD
2021,Spain,ESP,United Kingdom,GBR,Plastics & Rubber,Import,0.269,USD
2021,Spain,ESP,United Kingdom,GBR,Precision Instruments & Medical Devices,Export,0.274,USD
2021,Spain,ESP,United Kingdom,GBR,Precision Instruments & Medical Devices,Import,0.248,USD
2021,Spain,ESP,France,FRA,Machinery & Electrical Equipment,Export,0.332,USD
2021,Spain,ESP,France,FRA,Machinery & Electrical Equipment,Import,0.277,USD
2021,Spain,ESP,France,FRA,Electronics & Optical Products,Export,0.302,USD
2021,Spain,ESP,France,FRA,Electronics & Optical Products,Import,0.303,USD
2021,Spain,ESP,France,FRA,Automotive & Transport Vehicles,Export,0.325,USD
2021,Spain,ESP,France,FRA,Automotive & Transport Vehicles,Import,0.301,USD
2021,Spain,ESP,France,FRA,Mineral Fuels & Petroleum,Export,0.289,USD
2021,Spain,ESP,France,FRA,Mineral Fuels & Petroleum,Import,0.306,USD
2021,Spain,ESP,France,FRA,Chemicals & Pharmaceuticals,Export,0.311,USD
2021,Spain,ESP,France,FRA,Chemicals & Pharmaceuticals,Import,0.247,USD
2021,Spain,ESP,France,FRA,Agricultural & Food Products,Export,0.238,USD
2021,Spain,ESP,France,FRA,Agricultural & Food Products,Import,0.234,USD
2021,Spain,ESP,France,FRA,Metals & Metal Products,Export,0.268,USD
2021,Spain,ESP,France,FRA,Metals & Metal Products,Import,0.282,USD
2021,Spain,ESP,France,FRA,Textiles & Apparel,Export,0.295,USD
2021,Spain,ESP,France,FRA,Textiles & Apparel,Import,0.334,USD
2021,Spain,ESP,France,FRA,Plastics & Rubber,Export,0.263,USD
2021,Spain,ESP,France,FRA,Plastics & Rubber,Import,0.312,USD
2021,Spain,ESP,France,FRA,Precision Instruments & Medical Devices,Export,0.286,USD
2021,Spain,ESP,France,FRA,Precision Instruments & Medical Devices,Import,0.251,USD
2021,Spain,ESP,South Korea,KOR,Machinery & Electrical Equipment,Export,0.285,USD
2021,Spain,ESP,South Korea,KOR,Machinery & Electrical Equipment,Import,0.323,USD
2021,Spain,ESP,South Korea,KOR,Electronics & Optical Products,Export,0.231,USD
2021,Spain,ESP,South Korea,KOR,Electronics & Optical Products,Import,0.682,USD
2021,Spain,ESP,South Korea,KOR,Automotive & Transport Vehicles,Export,0.223,USD
2021,Spain,ESP,South Korea,KOR,Automotive & Transport Vehicles,Import,0.455,USD
2021,Spain,ESP,South Korea,KOR,Mineral Fuels & Petroleum,Export,0.285,USD
2021,Spain,ESP,South Korea,KOR,Mineral Fuels & Petroleum,Import,0.309,USD
2021,Spain,ESP,South Korea,KOR,Chemicals & Pharmaceuticals,Export,0.297,USD
2021,Spain,ESP,South Korea,KOR,Chemicals & Pharmaceuticals,Import,0.375,USD
2021,Spain,ESP,South Korea,KOR,Agricultural & Food Products,Export,0.317,USD
2021,Spain,ESP,South Korea,KOR,Agricultural & Food Products,Import,0.251,USD
2021,Spain,ESP,South Korea,KOR,Metals & Metal Products,Export,0.3,USD
2021,Spain,ESP,South Korea,KOR,Metals & Metal Products,Import,0.269,USD
2021,Spain,ESP,South Korea,KOR,Textiles & Apparel,Export,0.316,USD
2021,Spain,ESP,South Korea,KOR,Textiles & Apparel,Import,0.305,USD
2021,Spain,ESP,South Korea,KOR,Plastics & Rubber,Export,0.316,USD
2021,Spain,ESP,South Korea,KOR,Plastics & Rubber,Import,0.241,USD
2021,Spain,ESP,South Korea,KOR,Precision Instruments & Medical Devices,Export,0.29,USD
2021,Spain,ESP,South Korea,KOR,Precision Instruments & Medical Devices,Import,0.298,USD
2021,Spain,ESP,Italy,ITA,Machinery & Electrical Equipment,Export,0.265,USD
2021,Spain,ESP,Italy,ITA,Machinery & Electrical Equipment,Import,0.242,USD
2021,Spain,ESP,Italy,ITA,Electronics & Optical Products,Export,0.195,USD
2021,Spain,ESP,Italy,ITA,Electronics & Optical Products,Import,0.219,USD
2021,Spain,ESP,Italy,ITA,Automotive & Transport Vehicles,Export,0.225,USD
2021,Spain,ESP,Italy,ITA,Automotive & Transport Vehicles,Import,0.276,USD
2021,Spain,ESP,Italy,ITA,Mineral Fuels & Petroleum,Export,0.275,USD
2021,Spain,ESP,Italy,ITA,Mineral Fuels & Petroleum,Import,0.204,USD
2021,Spain,ESP,Italy,ITA,Chemicals & Pharmaceuticals,Export,0.285,USD
2021,Spain,ESP,Italy,ITA,Chemicals & Pharmaceuticals,Import,0.211,USD
2021,Spain,ESP,Italy,ITA,Agricultural & Food Products,Export,0.234,USD
2021,Spain,ESP,Italy,ITA,Agricultural & Food Products,Import,0.214,USD
2021,Spain,ESP,Italy,ITA,Metals & Metal Products,Export,0.277,USD
2021,Spain,ESP,Italy,ITA,Metals & Metal Products,Import,0.266,USD
2021,Spain,ESP,Italy,ITA,Textiles & Apparel,Export,0.228,USD
2021,Spain,ESP,Italy,ITA,Textiles & Apparel,Import,0.26,USD
2021,Spain,ESP,Italy,ITA,Plastics & Rubber,Export,0.211,USD
2021,Spain,ESP,Italy,ITA,Plastics & Rubber,Import,0.231,USD
2021,Spain,ESP,Italy,ITA,Precision Instruments & Medical Devices,Export,0.23,USD
2021,Spain,ESP,Italy,ITA,Precision Instruments & Medical Devices,Import,0.217,USD
2021,Spain,ESP,Canada,CAN,Machinery & Electrical Equipment,Export,0.29,USD
2021,Spain,ESP,Canada,CAN,Machinery & Electrical Equipment,Import,0.27,USD
2021,Spain,ESP,Canada,CAN,Electronics & Optical Products,Export,0.23,USD
2021,Spain,ESP,Canada,CAN,Electronics & Optical Products,Import,0.226,USD
2021,Spain,ESP,Canada,CAN,Automotive & Transport Vehicles,Export,0.203,USD
2021,Spain,ESP,Canada,CAN,Automotive & Transport Vehicles,Import,0.237,USD
2021,Spain,ESP,Canada,CAN,Mineral Fuels & Petroleum,Export,0.255,USD
2021,Spain,ESP,Canada,CAN,Mineral Fuels & Petroleum,Import,0.23,USD
2021,Spain,ESP,Canada,CAN,Chemicals & Pharmaceuticals,Export,0.272,USD
2021,Spain,ESP,Canada,CAN,Chemicals & Pharmaceuticals,Import,0.243,USD
2021,Spain,ESP,Canada,CAN,Agricultural & Food Products,Export,0.233,USD
2021,Spain,ESP,Canada,CAN,Agricultural & Food Products,Import,0.296,USD
2021,Spain,ESP,Canada,CAN,Metals & Metal Products,Export,0.228,USD
2021,Spain,ESP,Canada,CAN,Metals & Metal Products,Import,0.242,USD
2021,Spain,ESP,Canada,CAN,Textiles & Apparel,Export,0.24,USD
2021,Spain,ESP,Canada,CAN,Textiles & Apparel,Import,0.226,USD
2021,Spain,ESP,Canada,CAN,Plastics & Rubber,Export,0.224,USD
2021,Spain,ESP,Canada,CAN,Plastics & Rubber,Import,0.232,USD
2021,Spain,ESP,Canada,CAN,Precision Instruments & Medical Devices,Export,0.289,USD
2021,Spain,ESP,Canada,CAN,Precision Instruments & Medical Devices,Import,0.279,USD
2021,Spain,ESP,Brazil,BRA,Machinery & Electrical Equipment,Export,0.173,USD
2021,Spain,ESP,Brazil,BRA,Machinery & Electrical Equipment,Import,0.159,USD
2021,Spain,ESP,Brazil,BRA,Electronics & Optical Products,Export,0.162,USD
2021,Spain,ESP,Brazil,BRA,Electronics & Optical Products,Import,0.146,USD
2021,Spain,ESP,Brazil,BRA,Automotive & Transport Vehicles,Export,0.134,USD
2021,Spain,ESP,Brazil,BRA,Automotive & Transport Vehicles,Import,0.15,USD
2021,Spain,ESP,Brazil,BRA,Mineral Fuels & Petroleum,Export,0.161,USD
2021,Spain,ESP,Brazil,BRA,Mineral Fuels & Petroleum,Import,0.239,USD
2021,Spain,ESP,Brazil,BRA,Chemicals & Pharmaceuticals,Export,0.135,USD
2021,Spain,ESP,Brazil,BRA,Chemicals & Pharmaceuticals,Import,0.146,USD
2021,Spain,ESP,Brazil,BRA,Agricultural & Food Products,Export,0.153,USD
2021,Spain,ESP,Brazil,BRA,Agricultural & Food Products,Import,0.494,USD
2021,Spain,ESP,Brazil,BRA,Metals & Metal Products,Export,0.137,USD
2021,Spain,ESP,Brazil,BRA,Metals & Metal Products,Import,0.287,USD
2021,Spain,ESP,Brazil,BRA,Textiles & Apparel,Export,0.146,USD
2021,Spain,ESP,Brazil,BRA,Textiles & Apparel,Import,0.133,USD
2021,Spain,ESP,Brazil,BRA,Plastics & Rubber,Export,0.15,USD
2021,Spain,ESP,Brazil,BRA,Plastics & Rubber,Import,0.134,USD
2021,Spain,ESP,Brazil,BRA,Precision Instruments & Medical Devices,Export,0.174,USD
2021,Spain,ESP,Brazil,BRA,Precision Instruments & Medical Devices,Import,0.154,USD
2021,Spain,ESP,Australia,AUS,Machinery & Electrical Equipment,Export,0.169,USD
2021,Spain,ESP,Australia,AUS,Machinery & Electrical Equipment,Import,0.154,USD
2021,Spain,ESP,Australia,AUS,Electronics & Optical Products,Export,0.162,USD
2021,Spain,ESP,Australia,AUS,Electronics & Optical Products,Import,0.162,USD
2021,Spain,ESP,Australia,AUS,Automotive & Transport Vehicles,Export,0.217,USD
2021,Spain,ESP,Australia,AUS,Automotive & Transport Vehicles,Import,0.206,USD
2021,Spain,ESP,Australia,AUS,Mineral Fuels & Petroleum,Export,0.146,USD
2021,Spain,ESP,Australia,AUS,Mineral Fuels & Petroleum,Import,0.532,USD
2021,Spain,ESP,Australia,AUS,Chemicals & Pharmaceuticals,Export,0.164,USD
2021,Spain,ESP,Australia,AUS,Chemicals & Pharmaceuticals,Import,0.153,USD
2021,Spain,ESP,Australia,AUS,Agricultural & Food Products,Export,0.196,USD
2021,Spain,ESP,Australia,AUS,Agricultural & Food Products,Import,0.294,USD
2021,Spain,ESP,Australia,AUS,Metals & Metal Products,Export,0.177,USD
2021,Spain,ESP,Australia,AUS,Metals & Metal Products,Import,0.669,USD
2021,Spain,ESP,Australia,AUS,Textiles & Apparel,Export,0.185,USD
2021,Spain,ESP,Australia,AUS,Textiles & Apparel,Import,0.216,USD
2021,Spain,ESP,Australia,AUS,Plastics & Rubber,Export,0.202,USD
2021,Spain,ESP,Australia,AUS,Plastics & Rubber,Import,0.201,USD
2021,Spain,ESP,Australia,AUS,Precision Instruments & Medical Devices,Export,0.171,USD
2021,Spain,ESP,Australia,AUS,Precision Instruments & Medical Devices,Import,0.146,USD
2021,Spain,ESP,Netherlands,NLD,Machinery & Electrical Equipment,Export,0.287,USD
2021,Spain,ESP,Netherlands,NLD,Machinery & Electrical Equipment,Import,0.314,USD
2021,Spain,ESP,Netherlands,NLD,Electronics & Optical Products,Export,0.252,USD
2021,Spain,ESP,Netherlands,NLD,Electronics & Optical Products,Import,0.313,USD
2021,Spain,ESP,Netherlands,NLD,Automotive & Transport Vehicles,Export,0.225,USD
2021,Spain,ESP,Netherlands,NLD,Automotive & Transport Vehicles,Import,0.241,USD
2021,Spain,ESP,Netherlands,NLD,Mineral Fuels & Petroleum,Export,0.228,USD
2021,Spain,ESP,Netherlands,NLD,Mineral Fuels & Petroleum,Import,0.259,USD
2021,Spain,ESP,Netherlands,NLD,Chemicals & Pharmaceuticals,Export,0.293,USD
2021,Spain,ESP,Netherlands,NLD,Chemicals & Pharmaceuticals,Import,0.245,USD
2021,Spain,ESP,Netherlands,NLD,Agricultural & Food Products,Export,0.305,USD
2021,Spain,ESP,Netherlands,NLD,Agricultural & Food Products,Import,0.267,USD
2021,Spain,ESP,Netherlands,NLD,Metals & Metal Products,Export,0.258,USD
2021,Spain,ESP,Netherlands,NLD,Metals & Metal Products,Import,0.292,USD
2021,Spain,ESP,Netherlands,NLD,Textiles & Apparel,Export,0.22,USD
2021,Spain,ESP,Netherlands,NLD,Textiles & Apparel,Import,0.291,USD
2021,Spain,ESP,Netherlands,NLD,Plastics & Rubber,Export,0.235,USD
2021,Spain,ESP,Netherlands,NLD,Plastics & Rubber,Import,0.239,USD
2021,Spain,ESP,Netherlands,NLD,Precision Instruments & Medical Devices,Export,0.273,USD
2021,Spain,ESP,Netherlands,NLD,Precision Instruments & Medical Devices,Import,0.304,USD
2021,Spain,ESP,Mexico,MEX,Machinery & Electrical Equipment,Export,0.229,USD
2021,Spain,ESP,Mexico,MEX,Machinery & Electrical Equipment,Import,0.235,USD
2021,Spain,ESP,Mexico,MEX,Electronics & Optical Products,Export,0.246,USD
2021,Spain,ESP,Mexico,MEX,Electronics & Optical Products,Import,0.2,USD
2021,Spain,ESP,Mexico,MEX,Automotive & Transport Vehicles,Export,0.251,USD
2021,Spain,ESP,Mexico,MEX,Automotive & Transport Vehicles,Import,0.214,USD
2021,Spain,ESP,Mexico,MEX,Mineral Fuels & Petroleum,Export,0.193,USD
2021,Spain,ESP,Mexico,MEX,Mineral Fuels & Petroleum,Import,0.208,USD
2021,Spain,ESP,Mexico,MEX,Chemicals & Pharmaceuticals,Export,0.199,USD
2021,Spain,ESP,Mexico,MEX,Chemicals & Pharmaceuticals,Import,0.198,USD
2021,Spain,ESP,Mexico,MEX,Agricultural & Food Products,Export,0.202,USD
2021,Spain,ESP,Mexico,MEX,Agricultural & Food Products,Import,0.193,USD
2021,Spain,ESP,Mexico,MEX,Metals & Metal Products,Export,0.237,USD
2021,Spain,ESP,Mexico,MEX,Metals & Metal Products,Import,0.229,USD
2021,Spain,ESP,Mexico,MEX,Textiles & Apparel,Export,0.235,USD
2021,Spain,ESP,Mexico,MEX,Textiles & Apparel,Import,0.208,USD
2021,Spain,ESP,Mexico,MEX,Plastics & Rubber,Export,0.246,USD
2021,Spain,ESP,Mexico,MEX,Plastics & Rubber,Import,0.189,USD
2021,Spain,ESP,Mexico,MEX,Precision Instruments & Medical Devices,Export,0.228,USD
2021,Spain,ESP,Mexico,MEX,Precision Instruments & Medical Devices,Import,0.202,USD
2021,Spain,ESP,Saudi Arabia,SAU,Machinery & Electrical Equipment,Export,0.153,USD
2021,Spain,ESP,Saudi Arabia,SAU,Machinery & Electrical Equipment,Import,0.141,USD
2021,Spain,ESP,Saudi Arabia,SAU,Electronics & Optical Products,Export,0.169,USD
2021,Spain,ESP,Saudi Arabia,SAU,Electronics & Optical Products,Import,0.175,USD
2021,Spain,ESP,Saudi Arabia,SAU,Automotive & Transport Vehicles,Export,0.166,USD
2021,Spain,ESP,Saudi Arabia,SAU,Automotive & Transport Vehicles,Import,0.132,USD
2021,Spain,ESP,Saudi Arabia,SAU,Mineral Fuels & Petroleum,Export,0.138,USD
2021,Spain,ESP,Saudi Arabia,SAU,Mineral Fuels & Petroleum,Import,0.795,USD
2021,Spain,ESP,Saudi Arabia,SAU,Chemicals & Pharmaceuticals,Export,0.147,USD
2021,Spain,ESP,Saudi Arabia,SAU,Chemicals & Pharmaceuticals,Import,0.213,USD
2021,Spain,ESP,Saudi Arabia,SAU,Agricultural & Food Products,Export,0.145,USD
2021,Spain,ESP,Saudi Arabia,SAU,Agricultural & Food Products,Import,0.179,USD
2021,Spain,ESP,Saudi Arabia,SAU,Metals & Metal Products,Export,0.177,USD
2021,Spain,ESP,Saudi Arabia,SAU,Metals & Metal Products,Import,0.161,USD
2021,Spain,ESP,Saudi Arabia,SAU,Textiles & Apparel,Export,0.121,USD
2021,Spain,ESP,Saudi Arabia,SAU,Textiles & Apparel,Import,0.145,USD
2021,Spain,ESP,Saudi Arabia,SAU,Plastics & Rubber,Export,0.176,USD
2021,Spain,ESP,Saudi Arabia,SAU,Plastics & Rubber,Import,0.174,USD
2021,Spain,ESP,Saudi Arabia,SAU,Precision Instruments & Medical Devices,Export,0.132,USD
2021,Spain,ESP,Saudi Arabia,SAU,Precision Instruments & Medical Devices,Import,0.145,USD
2021,Spain,ESP,United Arab Emirates,ARE,Machinery & Electrical Equipment,Export,0.194,USD
2021,Spain,ESP,United Arab Emirates,ARE,Machinery & Electrical Equipment,Import,0.177,USD
2021,Spain,ESP,United Arab Emirates,ARE,Electronics & Optical Products,Export,0.195,USD
2021,Spain,ESP,United Arab Emirates,ARE,Electronics & Optical Products,Import,0.194,USD
2021,Spain,ESP,United Arab Emirates,ARE,Automotive & Transport Vehicles,Export,0.199,USD
2021,Spain,ESP,United Arab Emirates,ARE,Automotive & Transport Vehicles,Import,0.145,USD
2021,Spain,ESP,United Arab Emirates,ARE,Mineral Fuels & Petroleum,Export,0.147,USD
2021,Spain,ESP,United Arab Emirates,ARE,Mineral Fuels & Petroleum,Import,0.428,USD
2021,Spain,ESP,United Arab Emirates,ARE,Chemicals & Pharmaceuticals,Export,0.201,USD
2021,Spain,ESP,United Arab Emirates,ARE,Chemicals & Pharmaceuticals,Import,0.17,USD
2021,Spain,ESP,United Arab Emirates,ARE,Agricultural & Food Products,Export,0.141,USD
2021,Spain,ESP,United Arab Emirates,ARE,Agricultural & Food Products,Import,0.159,USD
2021,Spain,ESP,United Arab Emirates,ARE,Metals & Metal Products,Export,0.161,USD
2021,Spain,ESP,United Arab Emirates,ARE,Metals & Metal Products,Import,0.347,USD
2021,Spain,ESP,United Arab Emirates,ARE,Textiles & Apparel,Export,0.188,USD
2021,Spain,ESP,United Arab Emirates,ARE,Textiles & Apparel,Import,0.184,USD
2021,Spain,ESP,United Arab Emirates,ARE,Plastics & Rubber,Export,0.139,USD
2021,Spain,ESP,United Arab Emirates,ARE,Plastics & Rubber,Import,0.2,USD
2021,Spain,ESP,United Arab Emirates,ARE,Precision Instruments & Medical Devices,Export,0.152,USD
2021,Spain,ESP,United Arab Emirates,ARE,Precision Instruments & Medical Devices,Import,0.18,USD
2021,Spain,ESP,Singapore,SGP,Machinery & Electrical Equipment,Export,0.166,USD
2021,Spain,ESP,Singapore,SGP,Machinery & Electrical Equipment,Import,0.168,USD
2021,Spain,ESP,Singapore,SGP,Electronics & Optical Products,Export,0.162,USD
2021,Spain,ESP,Singapore,SGP,Electronics & Optical Products,Import,0.207,USD
2021,Spain,ESP,Singapore,SGP,Automotive & Transport Vehicles,Export,0.212,USD
2021,Spain,ESP,Singapore,SGP,Automotive & Transport Vehicles,Import,0.165,USD
2021,Spain,ESP,Singapore,SGP,Mineral Fuels & Petroleum,Export,0.185,USD
2021,Spain,ESP,Singapore,SGP,Mineral Fuels & Petroleum,Import,0.23,USD
2021,Spain,ESP,Singapore,SGP,Chemicals & Pharmaceuticals,Export,0.169,USD
2021,Spain,ESP,Singapore,SGP,Chemicals & Pharmaceuticals,Import,0.179,USD
2021,Spain,ESP,Singapore,SGP,Agricultural & Food Products,Export,0.196,USD
2021,Spain,ESP,Singapore,SGP,Agricultural & Food Products,Import,0.229,USD
2021,Spain,ESP,Singapore,SGP,Metals & Metal Products,Export,0.182,USD
2021,Spain,ESP,Singapore,SGP,Metals & Metal Products,Import,0.242,USD
2021,Spain,ESP,Singapore,SGP,Textiles & Apparel,Export,0.19,USD
2021,Spain,ESP,Singapore,SGP,Textiles & Apparel,Import,0.192,USD
2021,Spain,ESP,Singapore,SGP,Plastics & Rubber,Export,0.171,USD
2021,Spain,ESP,Singapore,SGP,Plastics & Rubber,Import,0.216,USD
2021,Spain,ESP,Singapore,SGP,Precision Instruments & Medical Devices,Export,0.181,USD
2021,Spain,ESP,Singapore,SGP,Precision Instruments & Medical Devices,Import,0.212,USD
2021,Spain,ESP,Switzerland,CHE,Machinery & Electrical Equipment,Export,0.17,USD
2021,Spain,ESP,Switzerland,CHE,Machinery & Electrical Equipment,Import,0.183,USD
2021,Spain,ESP,Switzerland,CHE,Electronics & Optical Products,Export,0.219,USD
2021,Spain,ESP,Switzerland,CHE,Electronics & Optical Products,Import,0.21,USD
2021,Spain,ESP,Switzerland,CHE,Automotive & Transport Vehicles,Export,0.165,USD
2021,Spain,ESP,Switzerland,CHE,Automotive & Transport Vehicles,Import,0.2,USD
2021,Spain,ESP,Switzerland,CHE,Mineral Fuels & Petroleum,Export,0.201,USD
2021,Spain,ESP,Switzerland,CHE,Mineral Fuels & Petroleum,Import,0.16,USD
2021,Spain,ESP,Switzerland,CHE,Chemicals & Pharmaceuticals,Export,0.189,USD
2021,Spain,ESP,Switzerland,CHE,Chemicals & Pharmaceuticals,Import,0.173,USD
2021,Spain,ESP,Switzerland,CHE,Agricultural & Food Products,Export,0.189,USD
2021,Spain,ESP,Switzerland,CHE,Agricultural & Food Products,Import,0.213,USD
2021,Spain,ESP,Switzerland,CHE,Metals & Metal Products,Export,0.165,USD
2021,Spain,ESP,Switzerland,CHE,Metals & Metal Products,Import,0.163,USD
2021,Spain,ESP,Switzerland,CHE,Textiles & Apparel,Export,0.174,USD
2021,Spain,ESP,Switzerland,CHE,Textiles & Apparel,Import,0.226,USD
2021,Spain,ESP,Switzerland,CHE,Plastics & Rubber,Export,0.211,USD
2021,Spain,ESP,Switzerland,CHE,Plastics & Rubber,Import,0.155,USD
2021,Spain,ESP,Switzerland,CHE,Precision Instruments & Medical Devices,Export,0.184,USD
2021,Spain,ESP,Switzerland,CHE,Precision Instruments & Medical Devices,Import,0.173,USD
2021,Spain,ESP,Vietnam,VNM,Machinery & Electrical Equipment,Export,0.16,USD
2021,Spain,ESP,Vietnam,VNM,Machinery & Electrical Equipment,Import,0.149,USD
2021,Spain,ESP,Vietnam,VNM,Electronics & Optical Products,Export,0.179,USD
2021,Spain,ESP,Vietnam,VNM,Electronics & Optical Products,Import,0.282,USD
2021,Spain,ESP,Vietnam,VNM,Automotive & Transport Vehicles,Export,0.157,USD
2021,Spain,ESP,Vietnam,VNM,Automotive & Transport Vehicles,Import,0.163,USD
2021,Spain,ESP,Vietnam,VNM,Mineral Fuels & Petroleum,Export,0.171,USD
2021,Spain,ESP,Vietnam,VNM,Mineral Fuels & Petroleum,Import,0.146,USD
2021,Spain,ESP,Vietnam,VNM,Chemicals & Pharmaceuticals,Export,0.163,USD
2021,Spain,ESP,Vietnam,VNM,Chemicals & Pharmaceuticals,Import,0.139,USD
2021,Spain,ESP,Vietnam,VNM,Agricultural & Food Products,Export,0.147,USD
2021,Spain,ESP,Vietnam,VNM,Agricultural & Food Products,Import,0.263,USD
2021,Spain,ESP,Vietnam,VNM,Metals & Metal Products,Export,0.178,USD
2021,Spain,ESP,Vietnam,VNM,Metals & Metal Products,Import,0.164,USD
2021,Spain,ESP,Vietnam,VNM,Textiles & Apparel,Export,0.144,USD
2021,Spain,ESP,Vietnam,VNM,Textiles & Apparel,Import,0.392,USD
2021,Spain,ESP,Vietnam,VNM,Plastics & Rubber,Export,0.123,USD
2021,Spain,ESP,Vietnam,VNM,Plastics & Rubber,Import,0.127,USD
2021,Spain,ESP,Vietnam,VNM,Precision Instruments & Medical Devices,Export,0.161,USD
2021,Spain,ESP,Vietnam,VNM,Precision Instruments & Medical Devices,Import,0.139,USD
2021,Vietnam,VNM,United States,USA,Machinery & Electrical Equipment,Export,1.116,USD
2021,Vietnam,VNM,United States,USA,Machinery & Electrical Equipment,Import,1.565,USD
2021,Vietnam,VNM,United States,USA,Electronics & Optical Products,Export,1.928,USD
2021,Vietnam,VNM,United States,USA,Electronics & Optical Products,Import,1.012,USD
2021,Vietnam,VNM,United States,USA,Automotive & Transport Vehicles,Export,1.046,USD
2021,Vietnam,VNM,United States,USA,Automotive & Transport Vehicles,Import,1.404,USD
2021,Vietnam,VNM,United States,USA,Mineral Fuels & Petroleum,Export,0.837,USD
